process_type,case_id,activity,event_time,employee_id
invoice-approval,INV-0097,支払予定登録,2024-09-05 14:21:31,EMP-015
invoice-approval,INV-0097,支払実行,2024-09-15 14:21:31,SYSTEM
invoice-approval,INV-0098,請求書受領,2024-09-18 08:25:00,SYSTEM
invoice-approval,INV-0098,検証割当,2024-09-18 10:58:16,EMP-015
invoice-approval,INV-0098,エラー検出,2024-09-18 21:02:40,EMP-015
invoice-approval,INV-0098,ベンダー問合せ,2024-09-19 17:01:48,EMP-015
invoice-approval,INV-0098,修正受領,2024-09-23 17:01:48,SYSTEM
invoice-approval,INV-0098,検証完了,2024-09-23 17:01:48,EMP-015
invoice-approval,INV-0098,承認,2024-09-25 14:22:29,EMP-016
invoice-approval,INV-0098,支払予定登録,2024-09-25 16:34:12,EMP-015
invoice-approval,INV-0098,支払実行,2024-10-11 16:34:12,SYSTEM
invoice-approval,INV-0099,請求書受領,2024-12-17 05:29:00,SYSTEM
invoice-approval,INV-0099,検証割当,2024-12-17 13:19:07,EMP-015
invoice-approval,INV-0099,検証完了,2024-12-18 01:05:39,EMP-015
invoice-approval,INV-0099,承認,2024-12-19 11:25:10,EMP-016
invoice-approval,INV-0099,支払予定登録,2024-12-19 13:29:25,EMP-015
invoice-approval,INV-0099,支払実行,2024-12-30 13:29:25,SYSTEM
invoice-approval,INV-0100,請求書受領,2024-10-24 03:20:00,SYSTEM
invoice-approval,INV-0100,検証割当,2024-10-24 06:51:52,EMP-015
invoice-approval,INV-0100,検証完了,2024-10-24 20:55:49,EMP-015
invoice-approval,INV-0100,承認,2024-10-25 12:29:44,EMP-016
invoice-approval,INV-0100,支払予定登録,2024-10-25 16:06:43,EMP-015
invoice-approval,INV-0100,支払実行,2024-11-18 16:06:43,SYSTEM
invoice-approval,INV-0101,請求書受領,2024-07-06 05:31:00,SYSTEM
invoice-approval,INV-0101,検証割当,2024-07-06 09:29:03,EMP-015
invoice-approval,INV-0101,検証完了,2024-07-06 17:21:05,EMP-015
invoice-approval,INV-0101,承認,2024-07-07 13:24:53,EMP-016
invoice-approval,INV-0101,支払予定登録,2024-07-07 17:49:06,EMP-015
invoice-approval,INV-0101,支払実行,2024-07-26 17:49:06,SYSTEM
invoice-approval,INV-0102,請求書受領,2024-10-19 04:36:00,SYSTEM
invoice-approval,INV-0102,検証割当,2024-10-19 10:24:07,EMP-015
invoice-approval,INV-0102,検証完了,2024-10-19 23:48:02,EMP-015
invoice-approval,INV-0102,承認,2024-10-21 15:10:50,EMP-016
invoice-approval,INV-0102,支払予定登録,2024-10-21 20:30:45,EMP-015
invoice-approval,INV-0102,支払実行,2024-11-07 20:30:45,SYSTEM
invoice-approval,INV-0103,請求書受領,2024-03-15 23:09:00,SYSTEM
invoice-approval,INV-0103,検証割当,2024-03-16 03:27:39,EMP-015
invoice-approval,INV-0103,検証完了,2024-03-16 05:35:50,EMP-015
invoice-approval,INV-0103,承認,2024-03-16 15:30:50,EMP-016
invoice-approval,INV-0103,支払予定登録,2024-03-16 22:52:25,EMP-015
invoice-approval,INV-0103,支払実行,2024-04-10 22:52:25,SYSTEM
invoice-approval,INV-0104,請求書受領,2024-09-30 23:20:00,SYSTEM
invoice-approval,INV-0104,検証割当,2024-10-01 05:49:50,EMP-015
invoice-approval,INV-0104,検証完了,2024-10-01 12:01:52,EMP-015
invoice-approval,INV-0104,承認,2024-10-02 17:00:57,EMP-016
invoice-approval,INV-0104,支払予定登録,2024-10-02 21:24:22,EMP-015
invoice-approval,INV-0104,支払実行,2024-10-29 21:24:22,SYSTEM
invoice-approval,INV-0105,請求書受領,2024-01-31 06:52:00,SYSTEM
invoice-approval,INV-0105,検証割当,2024-01-31 09:38:48,EMP-015
invoice-approval,INV-0105,エラー検出,2024-01-31 23:23:32,EMP-015
invoice-approval,INV-0105,ベンダー問合せ,2024-02-01 18:17:02,EMP-015
invoice-approval,INV-0105,修正受領,2024-02-04 18:17:02,SYSTEM
invoice-approval,INV-0105,検証完了,2024-02-04 18:17:02,EMP-015
invoice-approval,INV-0105,承認,2024-02-05 14:09:59,EMP-016
invoice-approval,INV-0105,支払予定登録,2024-02-05 19:31:42,EMP-015
invoice-approval,INV-0105,支払実行,2024-03-06 19:31:42,SYSTEM
invoice-approval,INV-0106,請求書受領,2024-06-25 00:26:00,SYSTEM
invoice-approval,INV-0106,検証割当,2024-06-25 02:16:55,EMP-015
invoice-approval,INV-0106,検証完了,2024-06-25 16:25:30,EMP-015
invoice-approval,INV-0106,承認,2024-06-26 05:10:45,EMP-016
invoice-approval,INV-0106,支払予定登録,2024-06-26 10:38:04,EMP-015
invoice-approval,INV-0106,支払実行,2024-07-21 10:38:04,SYSTEM
invoice-approval,INV-0107,請求書受領,2024-03-30 09:22:00,SYSTEM
invoice-approval,INV-0107,検証割当,2024-03-30 12:38:32,EMP-015
invoice-approval,INV-0107,検証完了,2024-03-30 21:47:18,EMP-015
invoice-approval,INV-0107,承認,2024-03-31 21:27:12,EMP-016
invoice-approval,INV-0107,支払予定登録,2024-03-31 23:55:26,EMP-015
invoice-approval,INV-0107,支払実行,2024-04-24 23:55:26,SYSTEM
invoice-approval,INV-0108,請求書受領,2024-08-25 20:09:00,SYSTEM
invoice-approval,INV-0108,検証割当,2024-08-26 03:13:40,EMP-015
invoice-approval,INV-0108,検証完了,2024-08-26 14:11:45,EMP-015
invoice-approval,INV-0108,承認,2024-08-27 12:45:21,EMP-016
invoice-approval,INV-0108,支払予定登録,2024-08-27 18:25:46,EMP-015
invoice-approval,INV-0108,支払実行,2024-09-13 18:25:46,SYSTEM
invoice-approval,INV-0109,請求書受領,2024-02-06 02:10:00,SYSTEM
invoice-approval,INV-0109,検証割当,2024-02-06 05:34:19,EMP-015
invoice-approval,INV-0109,検証完了,2024-02-06 11:57:38,EMP-015
invoice-approval,INV-0109,承認,2024-02-07 23:13:11,EMP-016
invoice-approval,INV-0109,支払予定登録,2024-02-08 04:51:07,EMP-015
invoice-approval,INV-0109,支払実行,2024-02-25 04:51:07,SYSTEM
invoice-approval,INV-0110,請求書受領,2024-08-15 11:47:00,SYSTEM
invoice-approval,INV-0110,検証割当,2024-08-15 16:53:30,EMP-015
invoice-approval,INV-0110,検証完了,2024-08-16 08:24:32,EMP-015
invoice-approval,INV-0110,承認,2024-08-16 20:30:00,EMP-016
invoice-approval,INV-0110,支払予定登録,2024-08-16 22:38:19,EMP-015
invoice-approval,INV-0110,支払実行,2024-09-13 22:38:19,SYSTEM
invoice-approval,INV-0111,請求書受領,2024-12-04 08:47:00,SYSTEM
invoice-approval,INV-0111,検証割当,2024-12-04 14:41:17,EMP-015
invoice-approval,INV-0111,検証完了,2024-12-04 17:48:32,EMP-015
invoice-approval,INV-0111,承認,2024-12-05 02:20:29,EMP-016
invoice-approval,INV-0111,支払予定登録,2024-12-05 04:43:27,EMP-015
invoice-approval,INV-0111,支払実行,2024-12-25 04:43:27,SYSTEM
invoice-approval,INV-0112,請求書受領,2024-01-28 00:49:00,SYSTEM
invoice-approval,INV-0112,検証割当,2024-01-28 04:35:44,EMP-015
invoice-approval,INV-0112,エラー検出,2024-01-28 17:18:20,EMP-015
invoice-approval,INV-0112,ベンダー問合せ,2024-01-29 02:33:17,EMP-015
invoice-approval,INV-0112,修正受領,2024-01-31 02:33:17,SYSTEM
invoice-approval,INV-0112,検証完了,2024-01-31 02:33:17,EMP-015
invoice-approval,INV-0112,承認,2024-01-31 10:15:52,EMP-016
invoice-approval,INV-0112,支払予定登録,2024-01-31 17:51:14,EMP-015
invoice-approval,INV-0112,支払実行,2024-02-17 17:51:14,SYSTEM
invoice-approval,INV-0113,請求書受領,2024-04-27 07:47:00,SYSTEM
invoice-approval,INV-0113,検証割当,2024-04-27 10:46:21,EMP-015
invoice-approval,INV-0113,エラー検出,2024-04-27 21:32:35,EMP-015
invoice-approval,INV-0113,ベンダー問合せ,2024-04-28 18:18:49,EMP-015
invoice-approval,INV-0113,修正受領,2024-04-29 18:18:49,SYSTEM
invoice-approval,INV-0113,検証完了,2024-04-29 18:18:49,EMP-015
invoice-approval,INV-0113,承認,2024-04-29 23:51:37,EMP-016
invoice-approval,INV-0113,支払予定登録,2024-04-30 04:00:05,EMP-015
invoice-approval,INV-0113,支払実行,2024-05-15 04:00:05,SYSTEM
invoice-approval,INV-0114,請求書受領,2024-08-31 14:55:00,SYSTEM
invoice-approval,INV-0114,検証割当,2024-08-31 19:42:02,EMP-015
invoice-approval,INV-0114,検証完了,2024-09-01 01:30:52,EMP-015
invoice-approval,INV-0114,承認,2024-09-03 00:10:27,EMP-016
invoice-approval,INV-0114,支払予定登録,2024-09-03 06:21:36,EMP-015
invoice-approval,INV-0114,支払実行,2024-09-13 06:21:36,SYSTEM
invoice-approval,INV-0115,請求書受領,2024-11-01 14:40:00,SYSTEM
invoice-approval,INV-0115,検証割当,2024-11-01 20:54:32,EMP-015
invoice-approval,INV-0115,検証完了,2024-11-02 11:11:28,EMP-015
invoice-approval,INV-0115,承認,2024-11-03 19:20:30,EMP-016
invoice-approval,INV-0115,支払予定登録,2024-11-04 00:32:40,EMP-015
invoice-approval,INV-0115,支払実行,2024-11-20 00:32:40,SYSTEM
invoice-approval,INV-0116,請求書受領,2024-10-03 07:51:00,SYSTEM
invoice-approval,INV-0116,検証割当,2024-10-03 09:28:36,EMP-015
invoice-approval,INV-0116,検証完了,2024-10-03 15:47:13,EMP-015
invoice-approval,INV-0116,承認,2024-10-04 02:38:18,EMP-016
invoice-approval,INV-0116,支払予定登録,2024-10-04 04:42:06,EMP-015
invoice-approval,INV-0116,支払実行,2024-10-25 04:42:06,SYSTEM
invoice-approval,INV-0117,請求書受領,2024-03-10 11:18:00,SYSTEM
invoice-approval,INV-0117,検証割当,2024-03-10 15:35:03,EMP-015
invoice-approval,INV-0117,検証完了,2024-03-10 17:42:02,EMP-015
invoice-approval,INV-0117,承認,2024-03-12 15:22:01,EMP-016
invoice-approval,INV-0117,支払予定登録,2024-03-12 20:13:45,EMP-015
invoice-approval,INV-0117,支払実行,2024-03-17 20:13:45,SYSTEM
invoice-approval,INV-0118,請求書受領,2024-08-08 09:38:00,SYSTEM
invoice-approval,INV-0118,検証割当,2024-08-08 12:15:06,EMP-015
invoice-approval,INV-0118,検証完了,2024-08-08 14:21:10,EMP-015
invoice-approval,INV-0118,承認,2024-08-09 12:28:09,EMP-016
invoice-approval,INV-0118,支払予定登録,2024-08-09 17:49:57,EMP-015
invoice-approval,INV-0118,支払実行,2024-08-26 17:49:57,SYSTEM
invoice-approval,INV-0119,請求書受領,2024-03-24 22:47:00,SYSTEM
invoice-approval,INV-0119,検証割当,2024-03-25 04:18:18,EMP-015
invoice-approval,INV-0119,検証完了,2024-03-25 17:54:11,EMP-015
invoice-approval,INV-0119,承認,2024-03-26 01:23:18,EMP-016
invoice-approval,INV-0119,支払予定登録,2024-03-26 07:08:25,EMP-015
invoice-approval,INV-0119,支払実行,2024-04-16 07:08:25,SYSTEM
invoice-approval,INV-0120,請求書受領,2024-11-09 22:43:00,SYSTEM
invoice-approval,INV-0120,検証割当,2024-11-10 01:37:11,EMP-015
invoice-approval,INV-0120,検証完了,2024-11-10 12:41:53,EMP-015
invoice-approval,INV-0120,承認,2024-11-11 04:31:34,EMP-016
invoice-approval,INV-0120,支払予定登録,2024-11-11 07:39:15,EMP-015
invoice-approval,INV-0120,支払実行,2024-11-18 07:39:15,SYSTEM
invoice-approval,INV-0121,請求書受領,2024-03-10 09:07:00,SYSTEM
invoice-approval,INV-0121,検証割当,2024-03-10 14:34:29,EMP-015
invoice-approval,INV-0121,検証完了,2024-03-11 01:13:23,EMP-015
invoice-approval,INV-0121,承認,2024-03-12 08:37:27,EMP-016
invoice-approval,INV-0121,支払予定登録,2024-03-12 11:45:03,EMP-015
invoice-approval,INV-0121,支払実行,2024-03-17 11:45:03,SYSTEM
invoice-approval,INV-0122,請求書受領,2024-01-26 17:01:00,SYSTEM
invoice-approval,INV-0122,検証割当,2024-01-26 19:19:05,EMP-015
invoice-approval,INV-0122,検証完了,2024-01-26 22:45:00,EMP-015
invoice-approval,INV-0122,承認,2024-01-28 10:13:07,EMP-016
invoice-approval,INV-0122,支払予定登録,2024-01-28 16:34:52,EMP-015
invoice-approval,INV-0122,支払実行,2024-02-09 16:34:52,SYSTEM
invoice-approval,INV-0123,請求書受領,2024-03-18 00:31:00,SYSTEM
invoice-approval,INV-0123,検証割当,2024-03-18 03:02:13,EMP-015
invoice-approval,INV-0123,検証完了,2024-03-18 10:55:13,EMP-015
invoice-approval,INV-0123,承認,2024-03-19 12:50:59,EMP-016
invoice-approval,INV-0123,支払予定登録,2024-03-19 17:04:41,EMP-015
invoice-approval,INV-0123,支払実行,2024-04-15 17:04:41,SYSTEM
invoice-approval,INV-0124,請求書受領,2024-01-17 10:05:00,SYSTEM
invoice-approval,INV-0124,検証割当,2024-01-17 16:59:17,EMP-015
invoice-approval,INV-0124,エラー検出,2024-01-18 08:18:40,EMP-015
invoice-approval,INV-0124,ベンダー問合せ,2024-01-19 03:49:27,EMP-015
invoice-approval,INV-0124,修正受領,2024-01-20 03:49:27,SYSTEM
invoice-approval,INV-0124,検証完了,2024-01-20 03:49:27,EMP-015
invoice-approval,INV-0124,承認,2024-01-21 07:43:28,EMP-016
invoice-approval,INV-0124,支払予定登録,2024-01-21 10:48:51,EMP-015
invoice-approval,INV-0124,支払実行,2024-02-03 10:48:51,SYSTEM
invoice-approval,INV-0125,請求書受領,2024-07-14 00:07:00,SYSTEM
invoice-approval,INV-0125,検証割当,2024-07-14 07:56:19,EMP-015
invoice-approval,INV-0125,検証完了,2024-07-14 19:56:39,EMP-015
invoice-approval,INV-0125,承認,2024-07-16 18:50:35,EMP-016
invoice-approval,INV-0125,支払予定登録,2024-07-16 22:19:34,EMP-015
invoice-approval,INV-0125,支払実行,2024-07-22 22:19:34,SYSTEM
invoice-approval,INV-0126,請求書受領,2024-08-23 23:49:00,SYSTEM
invoice-approval,INV-0126,検証割当,2024-08-24 01:28:27,EMP-015
invoice-approval,INV-0126,検証完了,2024-08-24 12:47:54,EMP-015
invoice-approval,INV-0126,承認,2024-08-25 09:55:11,EMP-016
invoice-approval,INV-0126,支払予定登録,2024-08-25 17:41:13,EMP-015
invoice-approval,INV-0126,支払実行,2024-09-09 17:41:13,SYSTEM
invoice-approval,INV-0127,請求書受領,2024-11-18 23:02:00,SYSTEM
invoice-approval,INV-0127,検証割当,2024-11-19 05:14:47,EMP-015
invoice-approval,INV-0127,エラー検出,2024-11-19 14:56:25,EMP-015
invoice-approval,INV-0127,ベンダー問合せ,2024-11-20 04:33:54,EMP-015
invoice-approval,INV-0127,修正受領,2024-11-23 04:33:54,SYSTEM
invoice-approval,INV-0127,検証完了,2024-11-23 04:33:54,EMP-015
invoice-approval,INV-0127,承認,2024-11-23 17:18:32,EMP-016
invoice-approval,INV-0127,支払予定登録,2024-11-24 00:38:02,EMP-015
invoice-approval,INV-0127,支払実行,2024-12-20 00:38:02,SYSTEM
invoice-approval,INV-0128,請求書受領,2024-02-27 07:40:00,SYSTEM
invoice-approval,INV-0128,検証割当,2024-02-27 11:42:20,EMP-015
invoice-approval,INV-0128,検証完了,2024-02-27 13:55:00,EMP-015
invoice-approval,INV-0128,承認,2024-02-28 19:38:36,EMP-016
invoice-approval,INV-0128,支払予定登録,2024-02-29 00:01:05,EMP-015
invoice-approval,INV-0128,支払実行,2024-03-12 00:01:05,SYSTEM
invoice-approval,INV-0129,請求書受領,2024-01-22 18:50:00,SYSTEM
invoice-approval,INV-0129,検証割当,2024-01-23 00:40:06,EMP-015
invoice-approval,INV-0129,検証完了,2024-01-23 12:18:22,EMP-015
invoice-approval,INV-0129,承認,2024-01-25 02:13:16,EMP-016
invoice-approval,INV-0129,支払予定登録,2024-01-25 05:42:49,EMP-015
invoice-approval,INV-0129,支払実行,2024-02-14 05:42:49,SYSTEM
invoice-approval,INV-0130,請求書受領,2024-12-17 19:21:00,SYSTEM
invoice-approval,INV-0130,検証割当,2024-12-18 02:51:57,EMP-015
invoice-approval,INV-0130,検証完了,2024-12-18 18:49:24,EMP-015
invoice-approval,INV-0130,承認,2024-12-19 01:27:13,EMP-016
invoice-approval,INV-0130,支払予定登録,2024-12-19 07:19:16,EMP-015
invoice-approval,INV-0130,支払実行,2025-01-15 07:19:16,SYSTEM
invoice-approval,INV-0131,請求書受領,2024-02-24 04:31:00,SYSTEM
invoice-approval,INV-0131,検証割当,2024-02-24 07:08:43,EMP-015
invoice-approval,INV-0131,検証完了,2024-02-24 22:53:19,EMP-015
invoice-approval,INV-0131,承認,2024-02-26 12:11:00,EMP-016
invoice-approval,INV-0131,支払予定登録,2024-02-26 19:01:00,EMP-015
invoice-approval,INV-0131,支払実行,2024-03-16 19:01:00,SYSTEM
invoice-approval,INV-0132,請求書受領,2024-04-08 00:44:00,SYSTEM
invoice-approval,INV-0132,検証割当,2024-04-08 04:22:39,EMP-015
invoice-approval,INV-0132,検証完了,2024-04-08 16:31:09,EMP-015
invoice-approval,INV-0132,承認,2024-04-08 22:15:24,EMP-016
invoice-approval,INV-0132,支払予定登録,2024-04-09 04:29:47,EMP-015
invoice-approval,INV-0132,支払実行,2024-05-01 04:29:47,SYSTEM
invoice-approval,INV-0133,請求書受領,2024-10-04 22:31:00,SYSTEM
invoice-approval,INV-0133,検証割当,2024-10-05 00:50:42,EMP-015
invoice-approval,INV-0133,検証完了,2024-10-05 05:27:28,EMP-015
invoice-approval,INV-0133,承認,2024-10-06 17:41:00,EMP-016
invoice-approval,INV-0133,支払予定登録,2024-10-06 21:20:07,EMP-015
invoice-approval,INV-0133,支払実行,2024-10-30 21:20:07,SYSTEM
invoice-approval,INV-0134,請求書受領,2024-10-10 05:04:00,SYSTEM
invoice-approval,INV-0134,検証割当,2024-10-10 09:47:04,EMP-015
invoice-approval,INV-0134,検証完了,2024-10-10 18:04:33,EMP-015
invoice-approval,INV-0134,承認,2024-10-11 21:54:24,EMP-016
invoice-approval,INV-0134,支払予定登録,2024-10-12 02:37:52,EMP-015
invoice-approval,INV-0134,支払実行,2024-11-10 02:37:52,SYSTEM
invoice-approval,INV-0135,請求書受領,2024-09-16 12:46:00,SYSTEM
invoice-approval,INV-0135,検証割当,2024-09-16 15:03:55,EMP-015
invoice-approval,INV-0135,検証完了,2024-09-16 17:19:38,EMP-015
invoice-approval,INV-0135,承認,2024-09-18 07:28:19,EMP-016
invoice-approval,INV-0135,支払予定登録,2024-09-18 10:54:17,EMP-015
invoice-approval,INV-0135,支払実行,2024-10-16 10:54:17,SYSTEM
invoice-approval,INV-0136,請求書受領,2024-12-03 17:52:00,SYSTEM
invoice-approval,INV-0136,検証割当,2024-12-03 21:34:44,EMP-015
invoice-approval,INV-0136,検証完了,2024-12-04 06:54:57,EMP-015
invoice-approval,INV-0136,承認,2024-12-05 11:10:50,EMP-016
invoice-approval,INV-0136,支払予定登録,2024-12-05 16:51:32,EMP-015
invoice-approval,INV-0136,支払実行,2024-12-20 16:51:32,SYSTEM
invoice-approval,INV-0137,請求書受領,2024-11-24 10:07:00,SYSTEM
invoice-approval,INV-0137,検証割当,2024-11-24 11:47:25,EMP-015
invoice-approval,INV-0137,エラー検出,2024-11-24 23:00:53,EMP-015
invoice-approval,INV-0137,ベンダー問合せ,2024-11-25 21:46:15,EMP-015
invoice-approval,INV-0137,修正受領,2024-11-27 21:46:15,SYSTEM
invoice-approval,INV-0137,検証完了,2024-11-27 21:46:15,EMP-015
invoice-approval,INV-0137,承認,2024-11-29 16:12:16,EMP-016
invoice-approval,INV-0137,支払予定登録,2024-11-29 19:25:01,EMP-015
invoice-approval,INV-0137,支払実行,2024-12-19 19:25:01,SYSTEM
invoice-approval,INV-0138,請求書受領,2024-02-20 01:36:00,SYSTEM
invoice-approval,INV-0138,検証割当,2024-02-20 07:05:32,EMP-015
invoice-approval,INV-0138,検証完了,2024-02-20 14:31:57,EMP-015
invoice-approval,INV-0138,承認,2024-02-21 21:59:14,EMP-016
invoice-approval,INV-0138,支払予定登録,2024-02-22 03:31:44,EMP-015
invoice-approval,INV-0138,支払実行,2024-02-28 03:31:44,SYSTEM
invoice-approval,INV-0139,請求書受領,2024-04-23 19:45:00,SYSTEM
invoice-approval,INV-0139,検証割当,2024-04-23 21:14:46,EMP-015
invoice-approval,INV-0139,検証完了,2024-04-24 12:16:08,EMP-015
invoice-approval,INV-0139,承認,2024-04-25 13:53:27,EMP-016
invoice-approval,INV-0139,支払予定登録,2024-04-25 21:13:46,EMP-015
invoice-approval,INV-0139,支払実行,2024-05-02 21:13:46,SYSTEM
invoice-approval,INV-0140,請求書受領,2024-11-23 01:23:00,SYSTEM
invoice-approval,INV-0140,検証割当,2024-11-23 06:17:22,EMP-015
invoice-approval,INV-0140,検証完了,2024-11-23 21:25:29,EMP-015
invoice-approval,INV-0140,承認,2024-11-24 17:39:50,EMP-016
invoice-approval,INV-0140,支払予定登録,2024-11-24 23:54:52,EMP-015
invoice-approval,INV-0140,支払実行,2024-12-18 23:54:52,SYSTEM
invoice-approval,INV-0141,請求書受領,2024-09-27 01:46:00,SYSTEM
invoice-approval,INV-0141,検証割当,2024-09-27 03:15:33,EMP-015
invoice-approval,INV-0141,検証完了,2024-09-27 09:30:50,EMP-015
invoice-approval,INV-0141,承認,2024-09-29 07:46:47,EMP-016
invoice-approval,INV-0141,支払予定登録,2024-09-29 10:21:45,EMP-015
invoice-approval,INV-0141,支払実行,2024-10-27 10:21:45,SYSTEM
invoice-approval,INV-0142,請求書受領,2024-09-29 12:12:00,SYSTEM
invoice-approval,INV-0142,検証割当,2024-09-29 14:33:06,EMP-015
invoice-approval,INV-0142,検証完了,2024-09-30 01:44:53,EMP-015
invoice-approval,INV-0142,承認,2024-10-01 23:26:17,EMP-016
invoice-approval,INV-0142,支払予定登録,2024-10-02 04:47:19,EMP-015
invoice-approval,INV-0142,支払実行,2024-10-24 04:47:19,SYSTEM
invoice-approval,INV-0143,請求書受領,2024-02-24 20:36:00,SYSTEM
invoice-approval,INV-0143,検証割当,2024-02-25 00:06:20,EMP-015
invoice-approval,INV-0143,検証完了,2024-02-25 08:31:40,EMP-015
invoice-approval,INV-0143,承認,2024-02-27 03:22:19,EMP-016
invoice-approval,INV-0143,支払予定登録,2024-02-27 06:22:22,EMP-015
invoice-approval,INV-0143,支払実行,2024-03-08 06:22:22,SYSTEM
invoice-approval,INV-0144,請求書受領,2024-07-24 16:21:00,SYSTEM
invoice-approval,INV-0144,検証割当,2024-07-24 21:57:09,EMP-015
invoice-approval,INV-0144,検証完了,2024-07-25 07:25:38,EMP-015
invoice-approval,INV-0144,承認,2024-07-27 04:30:07,EMP-016
invoice-approval,INV-0144,支払予定登録,2024-07-27 11:55:01,EMP-015
invoice-approval,INV-0144,支払実行,2024-08-18 11:55:01,SYSTEM
invoice-approval,INV-0145,請求書受領,2024-07-09 13:48:00,SYSTEM
invoice-approval,INV-0145,検証割当,2024-07-09 19:13:57,EMP-015
invoice-approval,INV-0145,検証完了,2024-07-10 08:47:55,EMP-015
invoice-approval,INV-0145,承認,2024-07-10 23:23:26,EMP-016
invoice-approval,INV-0145,支払予定登録,2024-07-11 04:39:51,EMP-015
invoice-approval,INV-0145,支払実行,2024-07-28 04:39:51,SYSTEM
invoice-approval,INV-0146,請求書受領,2024-10-08 23:16:00,SYSTEM
invoice-approval,INV-0146,検証割当,2024-10-09 02:47:12,EMP-015
invoice-approval,INV-0146,検証完了,2024-10-09 11:07:13,EMP-015
invoice-approval,INV-0146,承認,2024-10-09 15:07:44,EMP-016
invoice-approval,INV-0146,支払予定登録,2024-10-09 17:20:13,EMP-015
invoice-approval,INV-0146,支払実行,2024-10-23 17:20:13,SYSTEM
invoice-approval,INV-0147,請求書受領,2024-01-09 16:08:00,SYSTEM
invoice-approval,INV-0147,検証割当,2024-01-10 00:05:13,EMP-015
invoice-approval,INV-0147,検証完了,2024-01-10 06:18:46,EMP-015
invoice-approval,INV-0147,承認,2024-01-10 20:04:33,EMP-016
invoice-approval,INV-0147,支払予定登録,2024-01-11 03:12:37,EMP-015
invoice-approval,INV-0147,支払実行,2024-01-16 03:12:37,SYSTEM
invoice-approval,INV-0148,請求書受領,2024-12-19 08:58:00,SYSTEM
invoice-approval,INV-0148,検証割当,2024-12-19 13:50:32,EMP-015
invoice-approval,INV-0148,検証完了,2024-12-19 23:37:50,EMP-015
invoice-approval,INV-0148,承認,2024-12-20 10:26:17,EMP-016
invoice-approval,INV-0148,支払予定登録,2024-12-20 12:39:52,EMP-015
invoice-approval,INV-0148,支払実行,2025-01-05 12:39:52,SYSTEM
invoice-approval,INV-0149,請求書受領,2024-03-11 08:23:00,SYSTEM
invoice-approval,INV-0149,検証割当,2024-03-11 15:36:38,EMP-015
invoice-approval,INV-0149,検証完了,2024-03-11 21:06:31,EMP-015
invoice-approval,INV-0149,承認,2024-03-12 14:19:19,EMP-016
invoice-approval,INV-0149,支払予定登録,2024-03-12 19:44:41,EMP-015
invoice-approval,INV-0149,支払実行,2024-04-04 19:44:41,SYSTEM
invoice-approval,INV-0150,請求書受領,2024-04-21 23:04:00,SYSTEM
invoice-approval,INV-0150,検証割当,2024-04-22 05:07:54,EMP-015
invoice-approval,INV-0150,検証完了,2024-04-22 18:13:56,EMP-015
invoice-approval,INV-0150,承認,2024-04-24 10:33:48,EMP-016
invoice-approval,INV-0150,支払予定登録,2024-04-24 16:42:03,EMP-015
invoice-approval,INV-0150,支払実行,2024-05-17 16:42:03,SYSTEM
invoice-approval,INV-0151,請求書受領,2024-02-18 19:41:00,SYSTEM
invoice-approval,INV-0151,検証割当,2024-02-18 22:47:09,EMP-015
invoice-approval,INV-0151,検証完了,2024-02-19 11:01:01,EMP-015
invoice-approval,INV-0151,承認,2024-02-19 18:28:12,EMP-016
invoice-approval,INV-0151,支払予定登録,2024-02-19 20:48:20,EMP-015
invoice-approval,INV-0151,支払実行,2024-03-19 20:48:20,SYSTEM
invoice-approval,INV-0152,請求書受領,2024-06-27 13:26:00,SYSTEM
invoice-approval,INV-0152,検証割当,2024-06-27 20:56:42,EMP-015
invoice-approval,INV-0152,検証完了,2024-06-28 00:37:57,EMP-015
invoice-approval,INV-0152,承認,2024-06-29 13:31:49,EMP-016
invoice-approval,INV-0152,支払予定登録,2024-06-29 20:37:38,EMP-015
invoice-approval,INV-0152,支払実行,2024-07-04 20:37:38,SYSTEM
invoice-approval,INV-0153,請求書受領,2024-11-19 12:03:00,SYSTEM
invoice-approval,INV-0153,検証割当,2024-11-19 15:11:00,EMP-015
invoice-approval,INV-0153,検証完了,2024-11-19 17:45:36,EMP-015
invoice-approval,INV-0153,承認,2024-11-20 04:20:29,EMP-016
invoice-approval,INV-0153,支払予定登録,2024-11-20 09:21:21,EMP-015
invoice-approval,INV-0153,支払実行,2024-12-02 09:21:21,SYSTEM
invoice-approval,INV-0154,請求書受領,2024-01-26 21:46:00,SYSTEM
invoice-approval,INV-0154,検証割当,2024-01-27 05:44:53,EMP-015
invoice-approval,INV-0154,検証完了,2024-01-27 21:20:34,EMP-015
invoice-approval,INV-0154,承認,2024-01-29 02:39:14,EMP-016
invoice-approval,INV-0154,支払予定登録,2024-01-29 05:11:40,EMP-015
invoice-approval,INV-0154,支払実行,2024-02-16 05:11:40,SYSTEM
invoice-approval,INV-0155,請求書受領,2024-07-20 04:08:00,SYSTEM
invoice-approval,INV-0155,検証割当,2024-07-20 07:29:11,EMP-015
invoice-approval,INV-0155,検証完了,2024-07-20 16:08:54,EMP-015
invoice-approval,INV-0155,承認,2024-07-21 20:16:01,EMP-016
invoice-approval,INV-0155,支払予定登録,2024-07-21 23:50:33,EMP-015
invoice-approval,INV-0155,支払実行,2024-08-07 23:50:33,SYSTEM
